"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ly6e.2",7.21802366649041e-112,-0.716088028201528,0.492,0.678,2.02090226614398e-107,"G4","Ly6e"
"Rps23.3",1.88263920642951e-110,-0.76583506433281,0.888,0.909,5.27101325016135e-106,"G4","Rps23"
"Rps20.3",4.32342717737659e-109,-1.06364776866344,0.479,0.586,1.2104731411219e-104,"G4","Rps20"
"Pla2g7.4",4.02801735131475e-108,-0.753349248362031,0.312,0.473,1.1277642980211e-103,"G4","Pla2g7"
"Rpl22.2",3.85375290376802e-107,-0.778369408676544,0.299,0.467,1.07897373799697e-102,"G4","Rpl22"
"Rpl36a.3",1.15410227180042e-103,-0.928758404383075,0.345,0.485,3.2312555405868e-99,"G4","Rpl36a"
"Ptma.4",1.55837019549024e-103,-1.25561029531169,0.402,0.462,4.36312487333357e-99,"G4","Ptma"
"Fcnb.3",1.56927606078097e-103,-0.758647565962898,0.071,0.188,4.39365911497457e-99,"G4","Fcnb"
"Rpl23.2",1.15582654953251e-100,-0.698484455092675,0.856,0.89,3.23608317338113e-96,"G4","Rpl23"
"Rps2.3",6.36764835939836e-100,-0.988490667174984,0.487,0.603,1.78281418766435e-95,"G4","Rps2"
"Rpl5.2",6.43501621675104e-100,-0.780898001384657,0.35,0.501,1.80167584036596e-95,"G4","Rpl5"
"Rps15a.2",2.2809403902501e-98,-0.770283396078193,0.764,0.798,6.38617690462224e-94,"G4","Rps15a"
"Rps6.2",2.99208058862985e-96,-0.757000641942308,0.771,0.812,8.37722723204586e-92,"G4","Rps6"
"Wfdc17.4",1.44723399102183e-95,-0.932070296537007,0.216,0.395,4.05196572806292e-91,"G4","Wfdc17"
"Rpl19.2",1.98439166991594e-95,-0.740397638004631,0.733,0.788,5.55589979743065e-91,"G4","Rpl19"
"Rps7.2",2.70741936887391e-95,-0.789780068264214,0.712,0.773,7.58023274897317e-91,"G4","Rps7"
"Rpl26.2",4.53222849275331e-93,-0.722092978441675,0.784,0.82,1.26893333340107e-88,"G4","Rpl26"
"Rps11.2",3.93155636142382e-89,-0.699107668421783,0.803,0.827,1.10075715007144e-84,"G4","Rps11"
"Rpsa.2",3.6916083499904e-87,-0.960259110370751,0.437,0.527,1.03357650583031e-82,"G4","Rpsa"
"Rpl12.3",7.13889856646612e-87,-1.0050251378362,0.278,0.414,1.99874882063918e-82,"G4","Rpl12"
"Rpl10a.3",9.51896664176015e-86,-0.903361851615189,0.307,0.439,2.66512028036001e-81,"G4","Rpl10a"
"Rpl3.3",1.47258866501261e-83,-0.931896490136938,0.316,0.427,4.12295374430232e-79,"G4","Rpl3"
"Ppia.3",9.66546845202499e-82,-0.949810188738008,0.576,0.582,2.70613785719796e-77,"G4","Ppia"
"Rplp1.3",1.05062335683435e-80,-0.842865802707043,0.757,0.802,2.94153527446481e-76,"G4","Rplp1"
"Rps19.3",4.22388461249421e-80,-0.945421396436282,0.737,0.748,1.18260321380613e-75,"G4","Rps19"
"Rps24.2",1.60866769784153e-78,-0.726892851996119,0.81,0.822,4.50394782041672e-74,"G4","Rps24"
"Eef1a1.2",3.21730973292985e-72,-0.705031291878508,0.809,0.827,9.00782379025698e-68,"G4","Eef1a1"
"Gnb2l1.2",7.03358144614162e-72,-0.728792406710083,0.312,0.436,1.96926213329073e-67,"G4","Gnb2l1"
"mt-Nd1.2",1.23083124322452e-71,-0.866318308117649,0.284,0.384,3.44608131478001e-67,"G4","mt-Nd1"
"Rpl6.2",3.77172719750715e-58,-0.718058057844848,0.667,0.694,1.05600818075805e-53,"G4","Rpl6"
"Cxcl2.4",4.20508850359229e-56,1.33122757921729,0.344,0.211,1.17734067923577e-51,"G4","Cxcl2"
"Rpl28.2",2.86344108701008e-55,-0.709648927261678,0.721,0.73,8.01706235541083e-51,"G4","Rpl28"
"Rps4x.2",2.54383890400698e-50,-0.778815671903172,0.671,0.678,7.12224016343873e-46,"G4","Rps4x"
"mt-Cytb.2",1.17135403046612e-43,-0.706991520191097,0.503,0.522,3.27955701449904e-39,"G4","mt-Cytb"
"mt-Co3.3",3.35631095126218e-37,-0.78655855155211,0.828,0.747,9.39699940134384e-33,"G4","mt-Co3"
"mt-Atp6.2",3.05445931172563e-32,-0.852721587464078,0.797,0.716,8.55187518096943e-28,"G4","mt-Atp6"
"Prtn3.2",1.65727148822567e-13,-1.12403961043594,0.232,0.217,4.64002871273423e-09,"G4","Prtn3"
"Ctsg.2",4.93095885205788e-13,-0.875170552081607,0.154,0.161,1.38056985939917e-08,"G4","Ctsg"
"Ltf.4",1.52671330500099e-07,-0.933109932573348,0.713,0.39,0.00427449191134178,"G4","Ltf"
"Mpo.2",0.000509019206235427,-0.828108526890416,0.245,0.212,1,"G4","Mpo"
